date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:22:57	34573/34573	---M--	200	added ('OK')	image/jpeg	etag:%22870d-67ef7066-794e2854946bc453;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/portfolio_9.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/portfolio_9.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/portfolio.html)
13:22:57	77272/77272	---M--	200	added ('OK')	image/jpeg	etag:%2212dd8-67ef7066-8ebe1713f5157670;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/portfolio.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/portfolio.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/portfolio-details.html)
13:22:57	70186/70186	---M--	200	added ('OK')	image/jpeg	etag:%221122a-67ef7066-63a995720ea2a9a9;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/portfolio_details.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/portfolio_details.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/portfolio-details.html)
13:22:58	38330/38330	---M--	200	added ('OK')	image/jpeg	etag:%2295ba-67ef7066-ceebdf000a367737;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_1.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_1.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:22:58	29061/29061	---M--	200	added ('OK')	image/jpeg	etag:%227185-67ef7066-dea77c35561f9b30;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_2.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_2.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:22:58	27377/27377	---M--	200	added ('OK')	image/jpeg	etag:%226af1-67ef7066-37b64f6eca221ee3;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_3.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_3.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:22:58	34651/34651	---M--	200	added ('OK')	image/jpeg	etag:%22875b-67ef7066-e7e280238def0b2f;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_4.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_4.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:22:59	41181/41181	---M--	200	added ('OK')	image/jpeg	etag:%22a0dd-67ef7066-ec4de9269868f627;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_5.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_5.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:22:59	13886/13886	---M--	200	added ('OK')	image/jpeg	etag:%22363e-67ef7066-179d1d4c5dfd5810;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_6.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_6.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:22:59	25053/25053	---M--	200	added ('OK')	image/jpeg	etag:%2261dd-67ef7066-57a292fefe40bb9f;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_7.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_7.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:22:59	16255/16255	---M--	200	added ('OK')	image/jpeg	etag:%223f7f-67ef7066-3bea33bb116123b4;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_8.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_8.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:23:00	23942/23942	---M--	200	added ('OK')	image/jpeg	etag:%225d86-67ef7066-7df115ba3d78ac79;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_9.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_9.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:23:00	20741/20741	---M-Z	200	added ('OK')	application/x-javascript	etag:%225105-67ef7066-d585a6972112c964;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/js/plugins//pagination.min.js	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/js/plugins/pagination.min.js	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog.html)
13:23:00	70793/70793	---M--	200	added ('OK')	image/jpeg	etag:%2211489-67ef7066-76a340cad46124a4;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets//img/blog_detalis.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_detalis.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog-details.html)
13:23:01	60943/60943	---M--	200	added ('OK')	image/jpeg	etag:%22ee0f-67ef7066-c48e6bd160c013e8;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_details_video.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/blog_details_video.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog-details.html)
13:23:01	6770/6770	---M--	200	added ('OK')	image/png	etag:%221a72-67ef7066-1ce7028ef1e9a825;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/author.png	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/author.png	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/blog-details.html)
13:23:03	281119/281119	---M--	200	added ('OK')	image/jpeg	etag:%2244a1f-67ef7066-e203e1287c159877;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/our_story_1.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/our_story_1.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:03	1346230/1346230	---M--	200	added ('OK')	image/png	etag:%22148ab6-67ef7066-1855947c5203c73d;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/common_bg_2.png	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/common_bg_2.png	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:04	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:04	276417/276417	---M--	200	added ('OK')	image/jpeg	etag:%22437c1-67ef7066-8d45b4bc71192cb4;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/our_story_3.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/our_story_3.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:04	138271/138271	---M--	200	added ('OK')	image/jpeg	etag:%2221c1f-67ef7066-f35420d1a0029991;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/our_story_2.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/our_story_2.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:04	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/menu.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/menu.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:04	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/chef.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/chef.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:05	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/contact.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/contact.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:05	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/reservations.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/reservations.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/about-hotel-resort.html)
13:23:06	395477/395477	---M--	200	added ('OK')	image/jpeg	etag:%22608d5-67ef7066-80d8008811bbedad;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/room_5.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/room_5.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/room.html)
13:23:06	230919/230919	---M--	200	added ('OK')	image/jpeg	etag:%2238607-67ef7066-e343ee76f5c4bf0c;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/room_6.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/room_6.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/room.html)
13:23:06	375136/375136	---M--	200	added ('OK')	image/jpeg	etag:%225b960-67ef7066-1e79d053fbdfeb4f;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets//img/single_room_1.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/single_room_1.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/single-room.html)
13:23:06	8859/8859	---M-Z	200	added ('OK')	image/svg+xml	etag:%22229b-67ef7066-5e9969c5c807444c;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/review_start.svg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/review_start.svg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/single-room.html)
13:23:07	350577/350577	---M--	200	added ('OK')	image/jpeg	etag:%2255971-67ef7066-43734fb1ccbcaefa;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_single_page.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_single_page.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/event-single-page.html)
13:23:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/reservations.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/reservations.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/faq.html)
13:23:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/portfolio-details.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/portfolio-details.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/restaurent.html)
13:23:07	95960/95960	---M--	200	added ('OK')	image/jpeg	etag:%22176d8-67ef7066-e3de376ada834208;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/wellness_1.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/wellness_1.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/spa-wellness.html)
13:23:07	126213/126213	---M--	200	added ('OK')	image/jpeg	etag:%221ed05-67ef7066-7871345f5bc3018b;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/wellness_2.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/wellness_2.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/spa-wellness.html)
13:23:08	110550/110550	---M--	200	added ('OK')	image/jpeg	etag:%221afd6-67ef7066-73b92d8f6d85e77f;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/wellness_3.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/wellness_3.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/spa-wellness.html)
13:23:08	6254/6254	---M--	200	added ('OK')	image/png	etag:%22186e-67ef7066-9eb1beedfb8a821e;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/Spa_Wellness.png	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/Spa_Wellness.png	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/spa-wellness.html)
13:23:09	221664/221664	---M--	200	added ('OK')	image/jpeg	etag:%22361e0-67ef7066-78f4d0566bf69553;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/spa_1.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/spa_1.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/spa-wellness.html)
13:23:10	205819/205819	---M--	200	added ('OK')	image/jpeg	etag:%22323fb-67ef7066-948ba3b88a4a3958;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/spa_3.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/spa_3.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/spa-wellness.html)
13:23:10	124003/124003	---M--	200	added ('OK')	image/jpeg	etag:%221e463-67ef7066-6cadbd76160b1cfc;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/spa_2.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/spa_2.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/spa-wellness.html)
13:23:10	840/840	---M-Z	200	added ('OK')	image/svg+xml	etag:%22348-67ef7066-e0ec4e734dbbb038;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/arrow.svg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/arrow.svg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/blog.html)
13:23:10	343718/343718	---M--	200	added ('OK')	image/jpeg	etag:%2253ea6-67ef7066-c91174ef3172d1b1;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_1.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_1.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/blog.html)
13:23:11	286507/286507	---M--	200	added ('OK')	image/jpeg	etag:%2245f2b-67ef7066-767f9938cba9e580;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_2.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_2.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/blog.html)
13:23:11	438994/438994	---M--	200	added ('OK')	image/jpeg	etag:%226b2d2-67ef7066-3a415e629010975d;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_3.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_3.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/blog.html)
13:23:12	360324/360324	---M--	200	added ('OK')	image/jpeg	etag:%2257f84-67ef7066-38754547784007ec;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_4.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/hotel_facilities_blog_4.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/blog.html)
13:23:12	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/room.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/room.df.delayed	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:12	1026967/1026967	---M--	200	added ('OK')	image/png	etag:%22fab97-67ef7066-469cce32f301875f;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/errorBg.png	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/errorBg.png	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/404.html)
13:23:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/about-hotel-resort.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/about-hotel-resort.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/resort.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/resort.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/single-room.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/single-room.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/event-list.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/event-list.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/event-single-page.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/event-single-page.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/restaurent.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/restaurent.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/spa-wellness.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/spa-wellness.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/hotel-facilities.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/hotel-facilities.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:15	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/faq.html	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/faq.html	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/comming.html)
13:23:15	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/${l}	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/${l}	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/js/plugins/swiper.min.js)
13:23:15	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/e	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/e	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/js/plugins/swiper.min.js)
13:23:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-2e5b85ec0972969b;gz%22	https://elegencia.pixcelsthemes.com/livepreview/t.params.url	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/t.params.url	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/js/plugins/swiper.min.js)
13:23:16	37610/37610	---M--	200	added ('OK')	image/jpeg	etag:%2292ea-67ef7066-b6b4dfb2fcbb8cf9;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/gallery_4.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/gallery_4.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/gallery.html)
13:23:17	35042/35042	---M--	200	added ('OK')	image/jpeg	etag:%2288e2-67ef7066-4c935e0ba07a0a1b;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/gallery_5.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/gallery_5.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/gallery.html)
13:23:17	48715/48715	---M--	200	added ('OK')	image/jpeg	etag:%22be4b-67ef7066-66bde87159fd681e;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/gallery_6.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/gallery_6.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/restaurant/gallery.html)
13:23:17	249895/249895	---M--	200	added ('OK')	image/jpeg	etag:%223d027-67ef7066-f3009e54b8246372;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_list_1.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_list_1.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/event-list.html)
13:23:17	159496/159496	---M--	200	added ('OK')	image/jpeg	etag:%2226f08-67ef7066-36952ccffccca99c;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_list_2.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_list_2.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/event-list.html)
13:23:18	202646/202646	---M--	200	added ('OK')	image/jpeg	etag:%2231796-67ef7066-5f43f31c0e9e46e0;;;%22	https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_list_3.jpg	F:/CODE/DATN/HotleFE/Hotel/elegencia.pixcelsthemes.com/livepreview/elegencia-main/assets/img/event_list_3.jpg	(from https://elegencia.pixcelsthemes.com/livepreview/elegencia-main/hotel-resort/event-list.html)
